,negative,positive,uncertainty,litigious,constraining,interesting,word
79587,True,False,False,False,False,False,UNDERUTILIZATION
79589,True,False,False,False,False,False,UNDERUTILIZED
79620,False,False,True,False,False,False,UNDESIGNATED
79623,True,False,False,False,False,False,UNDESIRABLE
79626,True,False,False,False,False,False,UNDESIRED
79627,False,False,True,False,False,False,UNDETECTABLE
79628,True,False,False,False,False,False,UNDETECTED
79629,False,False,True,False,False,False,UNDETERMINABLE
79630,True,False,True,False,False,False,UNDETERMINED
79645,False,False,False,True,False,False,UNDISCHARGED
79647,True,False,False,False,False,False,UNDISCLOSED
79663,True,False,True,False,False,False,UNDOCUMENTED
79682,True,False,False,False,False,False,UNDUE
79690,True,False,False,False,False,False,UNDULY
79713,True,False,False,False,False,False,UNECONOMIC
79714,True,False,False,False,False,False,UNECONOMICAL
79715,True,False,False,False,False,False,UNECONOMICALLY
79723,True,False,False,False,False,False,UNEMPLOYED
79724,True,False,False,False,False,False,UNEMPLOYMENT
79729,False,False,False,True,False,False,UNENCUMBER
79730,False,False,False,True,False,False,UNENCUMBERED
79733,False,False,False,True,False,False,UNENFORCEABILITY
79734,False,False,False,True,False,False,UNENFORCEABLE
79753,True,False,False,False,False,False,UNETHICAL
79754,True,False,False,False,False,False,UNETHICALLY
79772,True,False,False,False,False,False,UNEXCUSED
79776,True,False,True,False,False,False,UNEXPECTED
79777,True,False,True,False,False,False,UNEXPECTEDLY
79793,True,False,False,False,False,False,UNFAIR
79796,True,False,False,False,False,False,UNFAIRLY
79804,False,False,True,False,False,False,UNFAMILIAR
79806,False,False,True,False,False,False,UNFAMILIARITY
79815,True,False,False,False,False,False,UNFAVORABILITY
79816,True,False,False,False,False,False,UNFAVORABLE
79817,True,False,False,False,False,False,UNFAVORABLY
79818,True,False,False,False,False,False,UNFAVOURABLE
79819,True,False,False,False,False,False,UNFEASIBLE
79836,True,False,False,False,False,False,UNFIT
79837,True,False,False,False,False,False,UNFITNESS
79865,False,False,True,False,False,False,UNFORECASTED
79866,True,False,False,False,False,False,UNFORESEEABLE
79867,True,False,False,False,False,False,UNFORESEEN
79878,True,False,True,False,False,False,UNFORSEEN
79880,True,False,False,False,False,False,UNFORTUNATE
79881,True,False,False,False,False,False,UNFORTUNATELY
79883,True,False,False,False,False,False,UNFOUNDED
79894,True,False,False,False,False,False,UNFRIENDLY
79902,True,False,False,False,False,False,UNFULFILLED
79903,True,False,False,False,False,False,UNFUNDED
79938,False,False,True,False,False,False,UNGUARANTEED
79978,False,False,True,False,False,False,UNHEDGED
80017,False,False,True,False,False,False,UNIDENTIFIABLE
80018,False,False,True,False,False,False,UNIDENTIFIED
80065,True,False,False,False,False,False,UNINSURED
80069,True,False,False,False,False,False,UNINTENDED
80070,True,False,False,False,False,False,UNINTENTIONAL
80071,True,False,False,False,False,False,UNINTENTIONALLY
80136,True,False,False,False,False,False,UNJUST
80137,True,False,False,False,False,False,UNJUSTIFIABLE
80138,True,False,False,False,False,False,UNJUSTIFIABLY
80139,True,False,False,False,False,False,UNJUSTIFIED
80140,True,False,False,False,False,False,UNJUSTLY
80152,True,False,False,False,False,False,UNKNOWING
80153,True,False,False,False,False,False,UNKNOWINGLY
80154,False,False,True,False,False,False,UNKNOWN
80155,False,False,True,False,False,False,UNKNOWNS
80167,True,False,False,True,False,False,UNLAWFUL
80168,True,False,False,True,False,False,UNLAWFULLY
80169,False,False,False,True,False,False,UNLAWFULNESS
80188,True,False,False,False,False,False,UNLICENSED
80208,True,False,False,False,False,False,UNLIQUIDATED
80255,True,False,False,False,False,False,UNMARKETABLE
80262,False,True,False,False,False,False,UNMATCHED
80271,True,False,False,False,False,False,UNMERCHANTABLE
80275,True,False,False,False,False,False,UNMERITORIOUS
80300,True,False,False,False,False,False,UNNECESSARILY
80301,True,False,False,False,False,False,UNNECESSARY
80302,True,False,False,False,False,False,UNNEEDED
80311,False,False,True,False,False,False,UNOBSERVABLE
80315,True,False,False,False,False,False,UNOBTAINABLE
80320,True,False,False,False,False,False,UNOCCUPIED
80334,True,False,False,False,False,False,UNPAID
80338,False,True,False,False,False,False,UNPARALLELED
80353,True,False,False,False,False,False,UNPERFORMED
80364,True,False,True,False,False,False,UNPLANNED
80379,True,False,False,False,False,False,UNPOPULAR
80389,True,False,True,False,False,False,UNPREDICTABILITY
80390,True,False,True,False,False,False,UNPREDICTABLE
80391,True,False,True,False,False,False,UNPREDICTABLY
80392,True,False,True,False,False,False,UNPREDICTED
80409,True,False,False,False,False,False,UNPRODUCTIVE
80413,True,False,False,False,False,False,UNPROFITABILITY
80414,True,False,False,False,False,False,UNPROFITABLE
80421,False,False,True,False,False,False,UNPROVED
80422,False,False,True,False,False,False,UNPROVEN
80428,True,False,False,False,False,False,UNQUALIFIED
80429,False,False,True,False,False,False,UNQUANTIFIABLE
80430,False,False,True,False,False,False,UNQUANTIFIED
80458,True,False,False,False,False,False,UNREALISTIC
80465,True,False,False,False,False,False,UNREASONABLE
80466,True,False,False,False,False,False,UNREASONABLENESS
80468,True,False,False,False,False,False,UNREASONABLY
80471,True,False,False,False,False,False,UNRECEPTIVE
80475,False,False,True,False,False,False,UNRECONCILED
80479,True,False,False,False,False,False,UNRECOVERABLE
80480,True,False,False,False,False,False,UNRECOVERED
80496,True,False,False,False,False,False,UNREIMBURSED
80504,True,False,False,False,False,False,UNRELIABLE
80509,False,False,False,True,False,False,UNREMEDIATED
80510,True,False,False,False,False,False,UNREMEDIED
80519,True,False,False,False,False,False,UNREPORTED
80527,True,False,False,False,False,False,UNRESOLVED
80532,True,False,False,False,False,False,UNREST
80568,True,False,False,False,False,False,UNSAFE
80573,True,False,False,False,False,False,UNSALABLE
80574,True,False,False,False,False,False,UNSALEABLE
80579,True,False,False,False,False,False,UNSATISFACTORY
80580,True,False,False,False,False,False,UNSATISFIED
80584,True,False,False,False,False,False,UNSAVORY
80591,True,False,False,False,False,False,UNSCHEDULED
80614,False,False,True,False,False,False,UNSEASONABLE
80615,False,False,True,False,False,False,UNSEASONABLY
80639,True,False,False,False,False,False,UNSELLABLE
80644,False,False,True,False,False,False,UNSETTLED
80689,True,False,False,False,False,False,UNSOLD
80696,True,False,False,False,False,False,UNSOUND
80706,False,False,True,False,False,False,UNSPECIFIC
80707,False,False,True,False,False,False,UNSPECIFIED
80713,True,False,False,False,False,False,UNSTABILIZED
80714,True,False,False,False,False,False,UNSTABLE
80720,False,False,False,True,False,False,UNSTAYED
80748,True,False,False,False,False,False,UNSUBSTANTIATED
80749,True,False,False,False,False,False,UNSUCCESSFUL
80750,True,False,False,False,False,False,UNSUCCESSFULLY
80752,True,False,False,False,False,False,UNSUITABILITY
80753,True,False,False,False,False,False,UNSUITABLE
80754,True,False,False,False,False,False,UNSUITABLY
80755,True,False,False,False,False,False,UNSUITED
80761,True,False,False,False,False,False,UNSURE
80762,False,True,False,False,False,False,UNSURPASSED
80766,True,False,False,False,False,False,UNSUSPECTED
80767,True,False,False,False,False,False,UNSUSPECTING
80769,True,False,False,False,False,False,UNSUSTAINABLE
80793,True,False,False,False,False,False,UNTENABLE
80800,False,False,True,False,False,False,UNTESTED
80820,True,False,False,False,False,False,UNTIMELY
80824,False,False,False,True,False,False,UNTO
80847,True,False,False,False,False,False,UNTRUSTED
80849,True,False,False,False,False,False,UNTRUTH
80850,True,False,False,False,False,False,UNTRUTHFUL
80851,True,False,False,False,False,False,UNTRUTHFULLY
80852,True,False,False,False,False,False,UNTRUTHFULNESS
80854,True,False,False,False,False,False,UNTRUTHS
80862,True,False,False,False,False,False,UNUSABLE
80864,False,False,True,False,False,False,UNUSUAL
80865,False,False,True,False,False,False,UNUSUALLY
80886,True,False,False,False,False,False,UNWANTED
80893,True,False,False,False,False,False,UNWARRANTED
80901,True,False,False,False,False,False,UNWELCOME
80911,True,False,False,False,False,False,UNWILLING
80913,True,False,False,False,False,False,UNWILLINGNESS
80947,False,False,True,False,False,False,UNWRITTEN
81074,True,False,False,False,False,False,UPSET
81120,False,True,False,False,False,False,UPTURN
81123,False,True,False,False,False,False,UPTURNS
81167,True,False,False,False,False,False,URGENCY
81168,True,False,False,False,False,False,URGENT
81234,True,False,False,True,False,False,USURIOUS
81235,True,False,False,True,False,False,USURP
81236,False,False,False,True,False,False,USURPATION
81238,True,False,False,True,False,False,USURPED
81241,True,False,False,True,False,False,USURPING
81242,True,False,False,True,False,False,USURPS
81243,True,False,False,True,False,False,USURY
81291,False,False,False,False,False,True,VACANT
81336,False,False,True,False,False,False,VAGARIES
81348,False,False,True,False,False,False,VAGUE
81349,False,False,True,False,False,False,VAGUELY
81350,False,False,True,False,False,False,VAGUENESS
81351,False,False,True,False,False,False,VAGUENESSES
81352,False,False,True,False,False,False,VAGUER
81353,False,False,True,False,False,False,VAGUEST
81414,False,True,False,False,False,False,VALUABLE
81454,True,False,False,False,False,False,VANDALISM
81513,False,False,True,False,False,False,VARIABILITY
81514,False,False,True,False,False,False,VARIABLE
81515,False,False,True,False,False,False,VARIABLES
81516,False,False,True,False,False,False,VARIABLY
81517,False,False,True,False,False,False,VARIANCE
81518,False,False,True,False,False,False,VARIANCES
81519,False,False,True,False,False,False,VARIANT
81520,False,False,True,False,False,False,VARIANTS
81521,False,False,True,False,False,False,VARIATION
81522,False,False,True,False,False,False,VARIATIONS
81525,False,False,True,False,False,False,VARIED
81532,False,False,True,False,False,False,VARIES
81549,False,False,True,False,False,False,VARY
81550,False,False,True,False,False,False,VARYING
81672,False,False,False,True,False,False,VENDEE
81673,False,False,False,True,False,False,VENDEES
81780,True,False,False,True,False,False,VERDICT
81781,True,False,False,True,False,False,VERDICTS
81833,False,True,False,False,False,False,VERSATILE
81835,False,True,False,False,False,False,VERSATILITY
81911,True,False,False,False,False,False,VETOED
81936,False,False,False,True,False,False,VIATICAL
81942,False,True,False,False,False,False,VIBRANCY
81943,False,True,False,False,False,False,VIBRANT
81997,True,False,False,False,False,False,VICTIMS
82143,True,False,False,False,False,False,VIOLATE
82144,True,False,False,False,False,False,VIOLATED
82145,True,False,False,False,False,False,VIOLATES
82146,True,False,False,False,False,False,VIOLATING
82147,True,False,False,False,False,False,VIOLATION
82148,True,False,False,False,False,False,VIOLATIONS
82149,True,False,False,True,False,False,VIOLATIVE
82150,True,False,False,False,False,False,VIOLATOR
82151,True,False,False,False,False,False,VIOLATORS
82152,True,False,False,False,False,False,VIOLENCE
82154,True,False,False,False,False,False,VIOLENT
82155,True,False,False,False,False,False,VIOLENTLY
82293,True,False,False,False,False,False,VITIATE
82294,True,False,False,False,False,False,VITIATED
82295,True,False,False,False,False,False,VITIATES
82296,True,False,False,False,False,False,VITIATING
82297,True,False,False,False,False,False,VITIATION
82415,False,False,False,True,False,False,VOIDABLE
82416,True,False,False,True,False,False,VOIDED
82417,True,False,False,True,False,False,VOIDING
82422,True,False,True,False,False,False,VOLATILE
82423,False,False,True,False,False,False,VOLATILITIES
82424,True,False,True,False,False,False,VOLATILITY
82566,True,False,False,False,False,False,VULNERABILITIES
82567,True,False,False,False,False,False,VULNERABILITY
82568,True,False,False,False,False,False,VULNERABLE
82569,True,False,False,False,False,False,VULNERABLY
82882,True,False,False,False,False,False,WARN
82883,True,False,False,False,False,False,WARNED
82884,True,False,False,False,False,False,WARNING
82885,True,False,False,False,False,False,WARNINGS
82886,True,False,False,False,False,False,WARNS
82897,False,False,False,True,False,False,WARRANTEES
82903,False,False,False,True,False,False,WARRANTOR
82975,True,False,False,False,False,False,WASTED
82976,True,False,False,False,False,False,WASTEFUL
82990,True,False,False,False,False,False,WASTING
83150,True,False,False,False,False,False,WEAK
83151,True,False,False,False,False,False,WEAKEN
83152,True,False,False,False,False,False,WEAKENED
83155,True,False,False,False,False,False,WEAKENING
83156,True,False,False,False,False,False,WEAKENS
83157,True,False,False,False,False,False,WEAKER
83158,True,False,False,False,False,False,WEAKEST
83163,True,False,False,False,False,False,WEAKLY
83164,True,False,False,False,False,False,WEAKNESS
83165,True,False,False,False,False,False,WEAKNESSES
83504,False,False,False,True,False,False,WHATEVER
83508,False,False,False,True,False,False,WHATSOEVER
83561,False,False,False,True,False,False,WHENSOEVER
83563,False,False,False,True,False,False,WHEREABOUTS
83564,False,False,False,True,False,False,WHEREAS
83565,False,False,False,True,False,False,WHEREAT
83566,False,False,False,True,False,False,WHEREBY
83567,False,False,False,True,False,False,WHEREFORE
83569,False,False,False,True,False,False,WHEREIN
83570,False,False,False,True,False,False,WHEREOF
83571,False,False,False,True,False,False,WHEREON
83574,False,False,False,True,False,False,WHERETO
83575,False,False,False,True,False,False,WHEREUNDER
